,Search Topic,Title,Question,Votes,Views,Answerer Name,Date of Answer,Answerer Reputation Score
107,R,How to create a table showing the biggest values in a large csv file in R with dplyr? [duplicate],"I have a very big csv file and im trying to find the amount of times a value has been repeated in a column.
csv file im using: https://www.kaggle.com/nyphil/perf-history
this is what ive been trying ...",0,34 views,Ian Cero,2021-06-04 02:51:36Z,128
108,R,finding the minimum in a data frame in R,"I have a very large data frame (dput subset below) and I need to calculate the pressure (press) where par is 1% of the maximum par
Why do I keep getting all NA's?
 miss <- function(x) ifelse(is....",0,36 views,Ronak Shah,2021-06-04 02:43:02Z,288k
109,R,Manually performing linear regression in R [closed],"Suppose I have the following linear model.
y = ax + bz
My question is; how to I estimate these parameters without using the lm function.",-5,29 views,Ian Cero,2021-06-04 02:42:37Z,128
110,R,Using str_subset with case_when in mutate?,"I'm having some trouble using case_when within mutate to specify a specific condition. I'm trying to create a new column called treatment, where, if the name of a country(in column name) begins with a ...",0,202 views,Ronak Shah,2021-06-04 02:42:25Z,288k
111,R,Refer back to subset dataframe when using stat_function or geom_function,"I am trying to plot out curves using a dataframe that includes only the model coefficients. I would like one curve for each rep within a group, but I can't figure out how to make stat_function find ...",1,13 views,Ronak Shah,2021-06-04 02:40:17Z,288k
112,R,Fill in blanks from the previous cell multiplied by the current cell in a different column in R,"I have the below data:
year<-c(2015:2030)
actual<-c(NA,NA,NA,3170.620936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA)
delta<-c(0.276674282,
         0.23515258,
         0.133083622,
         0....",0,28 views,Ronak Shah,2021-06-04 02:39:38Z,288k
113,R,Why won't my tableOutput update unless I create a reactive value in shiny?,I wrote the shiny app bellow and it is working that way. It is a simple control to select a material from a list (a column from a tibble) and then output a table containing all the columns from that ...,1,10 views,jpdugo17,2021-06-04 02:28:47Z,486
114,R,stringr equivalent to grep,"Is there an stringr equivalent to base R's grep function?

I want to have the index of the string that matches. Example:

grep(""F|Y"", LETTERS)
[1]  6 25
With stringr my workaround would be using ...",8,3k views,allanvc,2021-06-04 02:24:29Z,883
115,R,How to get a list of sheet names from an .xlsx file uploaded to a Shiny app using fileInput?,"I have an .xlsx file with multiple sheets which I am uploading to my Shiny app using fileInput having id ""file"". My objective is to load a sheet using a string detect, that is if I have 3 ...",0,32 views,Ronak Shah,2021-06-04 02:21:11Z,288k
116,R,How could generate a numerical value on Time?,"I have time data for mixed linear analysis.
I hope to use R to center on time to get a numerical value.
Below is an example:
TIME = 0 at Wave 1 (0 month, September 2006), 
TIME = 0.67 at Wave 2 (8 ...",-1,24 views,G. Grothendieck,2021-06-04 02:15:19Z,212k
117,R,Why isn't dplyr filter() properly filtering out blanks found in two columns?,"Am I doing something wrong with the logic here? See below:
nrow(contractors_fy20)

[1] 59190
y <- contractors_fy20 %>% filter(recipient_name == """" & recipient_parent_name == ""&...",0,13 views,akrun,2021-06-04 02:13:37Z,676k
118,R,R code execution error,"When I try to import a data set from text file, an error appears:

Error in file(con, ""r"") : cannot open the connection
In addition: Warning message:
In file(con, ""r"") :
  cannot open file 'C:/Users/...",2,9k views,Community,2021-06-04 02:01:05Z,1
119,R,"knitr cache: update if data file changes but not other options (e.g., `fig.xyz`)","Suppose that I use knitr, I have a chunk which takes a while to run, I want this chunk to update if a file changes but not if I e.g., change fig.path. The later suggest that I should change the cache ...",3,665 views,fenrir,2021-06-04 01:51:09Z,1
120,R,Change factor label ggplot when scale_x_reordered() is present,"I am creating a box plot in which I have used scale_x_reordered() after adjusting the order of factors on the x axis.
I am now trying to change the label of one factor. I had previously been doing ...",0,10 views,eycramer,2021-06-04 01:45:13Z,13
121,R,how to change the button color placed on the navbar in shinythemes,"I am using the shinythemes and forcing it to change the button color, however the button color is defaulting shinythemes's color scheme (https://bootswatch.com/cerulean/).
I am not sure how to change ...",0,22 views,AOE_player,2021-06-04 01:44:09Z,341
122,R,Complex data reshaping into wide format where input is a mix of long and wide data [duplicate],"I am working on fairly complex data. Here is a simplified snapshot as a data frame df.
ID      Measures              ME1   ME2 X1  X2
53-21   comm - 01 narrate      2    1   NA  NA
53-21   comm - ...",1,17 views,akrun,2021-06-04 01:07:59Z,676k
123,R,"Find the nearest value in a column of grouped data, and then their corresponding rows in R","Say I have a data.frame and the value 5.2
df = data.frame(x = c(1,2,3,4,5,6, 1,2,3,4,5,6)+0.1, treat = c(rep('high',6), rep('low',6)))
df
my.val = 5.2

And I would like to find the nearest value in ...",2,31 views,akrun,2021-06-04 01:06:44Z,676k
124,R,How do you create a stacked percentage bar chart in R Shiny app with two reactive values?,"I am trying to make a percentage percent bar chart in R with two reactive values. Below is the code that I am using. I keep getting the error ""object 'race' not found"" and ""object '...",1,10 views,akrun,2021-06-04 01:05:15Z,676k
125,R,Printing the results of an increasing cumulative loop as a single data frame in R,"I've been running a least discriminant analysis on the results of a principal components analysis in R, and I've been calculating the appropriate number of PCs to use based on the minimum number of ...",0,21 views,akrun,2021-06-04 01:03:27Z,676k
126,R,How can I get the p-value for whether my binomial regression is significantly different from a null model in R?,"I have a dataset demos_mn of demographics and an outcome variable. There are 5 variables of interest, so that my glm and null models looks like this:
# binomial model
res.binom <- glm(var.bool ~ ...",0,19 views,Ben Bolker,2021-06-04 00:55:44Z,174k
127,R,Plot in Python / R two variables in 2 different time stamps,I am having two variables in 2 different time stamps.. requirement is to make it common time (synchronized) along X- Axis and 2 Y - Axis dual axis. I added example of our requirement,0,20 views,Faraz,2021-06-04 00:52:10Z,37
128,R,Reading data from an html table input tag in R,"I'm trying to read a HTML-table from an internal webpage into R.
Unfortunately for me, the <td>'s have a weird structure, so I can't use html_table() from the rvest package to do this for me.
...",0,25 views,jpdugo17,2021-06-04 00:48:56Z,486
129,R,Can't filter data within dplyr pipe because renamed column “not found” [closed],"I'm trying to do the following:

Rename four columns
Create a column qual_score based on a set of logical conditions that returns a value of either ""GOOD"" or ""BAD""
Filter out the &...",0,30 views,MrFlick,2021-06-04 00:47:18Z,164k
130,R,How to add ggplot2 gridlines or color to show multiple plot points by variables (y-axis)?,"I am creating a figure that shows 4 outcome beta's + CI lines per variable.
I want to more clearly show that the 4 plotted points (outcome) and lines (CIs) relate to each variable.
Therefore, I am ...",3,34 views,Sinh Nguyen,2021-06-04 00:42:24Z,"3,326"
131,R,Replacing non-ascii dash with hyphen in R,"I am reading in XML files into R that have varied formats. I read them in using UTF-8 encoding. I'm having trouble replacing non-ascii negative signs which look like ""−"". I can't simply ...",1,15 views,MrFlick,2021-06-04 00:41:59Z,164k
132,R,Understanding raster::extract and terra:extract,I'm having issues fully understanding terra:extract. I wish to extract average raster values for administrative GADM polygons. My raster has one single value per country. I would expect that each ...,2,95 views,Robert Hijmans,2021-06-04 00:06:36Z,24.3k
133,R,How to define dimensions in fviz_cluster with PAM data?,"I have a data frame which is divded as samples in rows and variables in columns

Upon doing a PCA:

   df.pca <- PCA(df, graph = FALSE, ncp = Inf)
   df.coord <- data.frame(df.pca$ind$coord)
...",0,472 views,Laura Rojas,2021-06-04 00:00:06Z,1
134,R,Tukey correction in emmeans [migrated],"I have a question about the Tukey correction in emmeans.  See the example below.  It says ""P value adjustment: tukey method for comparing a family of 3 estimates.""  Does this mean that the ...",0,11 views,Elias Shakkour,2021-06-04 00:00:06Z,11
135,R,Shiny Server on AWS Elastic Beanstalk with Docker,"How is it possible to deploy a shiny app via Shiny Server in a Docker container deployed to Elastic Beanstalk?

Theoretically it is possible to run R/Shiny (Server) on AWS Elastic Beanstalk with ...",3,310 views,Will High,2021-06-03 23:58:41Z,351
136,R,Condition in ifelse: Value in multiple columns/variables,"This might be an easy one:

I like to create the condition ""value in variableB or variableA"".

What works is this:

var1 %in% c(""value1"", ""value2"") condition: var1 is value1 or value2

var2 | var3 %in%...",5,8k views,akrun,2021-06-03 23:57:09Z,676k
137,R,Calculate emmeans using multiple values of the continuous predictor,"This question relates to Emmeans continuous independant variable
I want to calculate EMM for at least three values of diameter, i.e., min, mean, and max, with a one-liner. Specifying cov.reduce = ...",0,15 views,Russ Lenth,2021-06-03 23:49:18Z,"3,851"
138,R,Regular expression that identifies all instances of a string based on multiple leading character types and trailing characters in R,"I would like to find a way to identify all cases within a single variable that meet the following criteria:

Leading character is a numeric value [0:9] OR the letter ""T"" or ""L"", ...",0,28 views,mkpcr,2021-06-03 23:48:23Z,189
139,R,Plot cross validation results of multiple methods in one plot in r,"I want to plot a plot in r as sketched manually like below:

The data to plot the expected plot above is as this:
# Logistic Regression 3-fold cross validation scores for Methods 1,2 and 3
Method1_LR &...",0,29 views,akrun,2021-06-03 23:40:13Z,676k
140,R,R - how to create new dataset based on existing dataset,"I have the following dataset:
individual    sequence_special_drug     all_drugs
A             NA                        A
A             NA                        B
A             1                      ...",0,23 views,Daniela Rodrigues,2021-06-03 23:38:11Z,347
